ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,err
org.simplify4u:pgp-keys-map,2021.05.15,s4u/${artifactId},v2021.05.15,s4u/pgp-keys-map,v2021.05.15,0d18ebc544f8828286ab8be49db28c123e5bff9e,True,False,
org.simplify4u:pgp-keys-map,2021.12.28,s4u/${artifactId},v2021.12.28,s4u/pgp-keys-map,v2021.12.28,9adc00e91e5c4d3482450c20a4eddb495a1ebff6,True,False,
org.simplify4u:pgp-keys-map,2021.07.17,s4u/${artifactId},v2021.07.17,s4u/pgp-keys-map,v2021.07.17,7022d92ec718cad319d6d1411ec67efa705546b3,True,False,
org.simplify4u:pgp-keys-map,2021.11.19,s4u/${artifactId},v2021.11.19,s4u/pgp-keys-map,v2021.11.19,1731f1ebe5d505faf83ab48740f91da6d90e148a,True,False,
org.simplify4u:pgp-keys-map,2021.09.18,s4u/${artifactId},v2021.09.18,s4u/pgp-keys-map,v2021.09.18,0e027ee276a16ca9cf38c16a6e67ab4a86b2634a,True,False,
org.simplify4u:pgp-keys-map,2021.04.06,s4u/${artifactId},v2021.04.06,s4u/pgp-keys-map,v2021.04.06,9f6c73922497ea57ef0bbd683215a67055a11767,True,False,
org.simplify4u:pgp-keys-map,2021.06.17,s4u/${artifactId},v2021.06.17,s4u/pgp-keys-map,v2021.06.17,848c793296d9ae4510627b3f137d27667fba888b,True,False,
org.quickperf:quick-perf,1.0.1,quick-perf/quickperf,release-1.0.1,quick-perf/quickperf,release-1.0.1,b3db6f075f7da905352bd9efc8b9f9cabacc6be3,True,True,
org.quickperf:quick-perf,1.0.0,quick-perf/quickperf,release-1.0.0,quick-perf/quickperf,release-1.0.0,17fa815a002c8ccd7bf7f5d7d3cb00a8b6e3fc17,True,True,
org.quickperf:quick-perf,1.1.0,quick-perf/quickperf,release-1.1.0,quick-perf/quickperf,release-1.1.0,e3ef85b1330e6edbb061b82444b5856d2162bcfb,True,True,
org.phoebus:parent,4.7.3,ControlSystemStudio/phoebus,v4.7.3,ControlSystemStudio/phoebus,v4.7.3,ff9c11447cd468f13cddf6b9d1da7e8b213cf7dd,True,True,
org.sentrysoftware:vcenter,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/vcenter,v1.0.00,78d52c799bcac75fc17dd085fb5c8bea1e598958,True,False,
org.sentrysoftware:jawk,3.1.01,sentrysoftware/${artifactId},v3.1.01,sentrysoftware/Jawk,v3.1.01,e108860b3cfa8bf07a8bec76dcf6b262cd042d19,True,True,
org.sentrysoftware:jawk,3.0.01,sentrysoftware/${artifactId},v3.0.01,sentrysoftware/Jawk,v3.0.01,392946ec49da330b5624721c0386f319fd31959a,True,True,
org.sentrysoftware:jawk,3.1.00,sentrysoftware/${artifactId},v3.1.00,sentrysoftware/Jawk,v3.1.00,ed30567bb03ea15581c44a2aa2f37c10c01d149b,True,True,
org.sentrysoftware:jawk,3.0.00,sentrysoftware/${artifactId},v3.0.00,sentrysoftware/Jawk,v3.0.00,b272e0eab3555253873a0d749e489e8d375bba53,True,True,
org.sentrysoftware:jawk,3.1.02,sentrysoftware/${artifactId},v3.1.02,sentrysoftware/Jawk,v3.1.02,e85ba1a1d7755e89177767c4f5f95d3730fdf125,True,True,
org.sentrysoftware:snmp,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/snmp,v1.0.00,cd69665f3d71894110a0e1da28787ee9b97f91f7,True,False,
org.sentrysoftware:winrm,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/winrm,v1.0.00,947e08191df2a1f9b4f9a923f32c13f5fff2d813,True,True,
org.sentrysoftware:wmi,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/wmi,v1.0.00,49e48b729fe17742d81eb5e8603ddbc1e899ed76,True,True,
org.sentrysoftware.maven:sentry-maven-skin,6.1.00,sentrysoftware/sentry-maven-skin,v6.1.00,sentrysoftware/sentry-maven-skin,v6.1.00,3be403b552b362dcd9632a9296ae0b441cec9a7c,True,False,
org.sentrysoftware.maven:sentry-maven-skin,6.0.01,sentrysoftware/sentry-maven-skin,v6.0.01,sentrysoftware/sentry-maven-skin,v6.0.01,d8615d3071000247ee6622cb71f487a7757a8281,True,False,
org.sentrysoftware.maven:maven-skin-tools,1.2.00,sentrysoftware/${artifactId},v1.2.00,sentrysoftware/maven-skin-tools,v1.2.00,7c42850058b8779c9fb950b3fa39ff0e824ad502,True,True,
org.sentrysoftware.maven:maven-skin-tools,1.3.00,sentrysoftware/${artifactId},v1.3.00,sentrysoftware/maven-skin-tools,v1.3.00,353d7e0f4f72dd4d3ec5e1b5e9c13e4ce0db94f5,True,True,
org.sentrysoftware.maven:maven-skin-tools,1.1.00,sentrysoftware/${artifactId},v1.1.00,sentrysoftware/maven-skin-tools,v1.1.00,43a112daf9965bc7e90a5e63e299092540bef62b,True,True,
org.sentrysoftware.maven:maven-skin-tools,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/maven-skin-tools,v1.0.00,8ac489fe69332139c532b36bb0118534934e249b,True,True,
org.sentrysoftware:jflat,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/jflat,v1.0.00,83a78373d310d52c945c9b11dd8675ee64cef11f,True,True,
org.sentrysoftware:wbem,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/wbem,v1.0.00,165b868804c2ee0c4cbcc7b843e5c518493ebd57,True,True,
org.sentrysoftware:xflat,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/xflat,v1.0.00,7cc5c20c181072b16f5f2ffb1da0cc72b904397e,True,True,
org.sentrysoftware:tablejoin,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/tablejoin,v1.0.00,3cd80ba483550976bd1edfa65014c249c044ff1f,True,True,
org.sentrysoftware:ssh,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/ssh,v1.0.00,2941291ef37b789d32c72da6dcf2e2fb8b682da4,True,True,
org.sentrysoftware:http,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/http,v1.0.00,ffb0000c625ce0d36ce691d19d1b6753b69c79e6,True,True,
org.sentrysoftware:printf4j,0.9.05,sentrysoftware/${artifactId},v0.9.05,sentrysoftware/printf4j,v0.9.05,98178d9287187720a4daf5096680e8eb1df136ec,True,True,
org.sentrysoftware:ipmi,1.0.00,sentrysoftware/${artifactId},v1.0.00,sentrysoftware/ipmi,v1.0.00,2cd35384cf96aa5f54ecf5ae29fec5a55c3e75b7,True,True,
org.owasp:dependency-check-parent,7.4.2,jeremylong/DependencyCheck,v7.4.2,jeremylong/DependencyCheck,v7.4.2,812f69adeca1168f4b0963311676cb5ffc3f98d3,True,True,
org.owasp:dependency-check-parent,9.0.7,jeremylong/DependencyCheck,v9.0.7,jeremylong/DependencyCheck,v9.0.7,f7eab9f8accbf3aae895c42668d3db3d2ce1949e,True,True,
org.owasp:dependency-check-parent,8.2.1,jeremylong/DependencyCheck,v8.2.1,jeremylong/DependencyCheck,v8.2.1,f82364a0f68a6798e0f1864b25f911c1f5ef9d69,True,True,
org.owasp:dependency-check-parent,8.0.2,jeremylong/DependencyCheck,v8.0.2,jeremylong/DependencyCheck,v8.0.2,6b238bc77b291f42b565b924685072ac6f1b1cc2,True,True,
org.owasp:dependency-check-parent,8.4.0,jeremylong/DependencyCheck,v8.4.0,jeremylong/DependencyCheck,v8.4.0,cc2db4cffb078b4219524ad40f181a49e97a892b,True,True,
org.owasp:dependency-check-parent,7.4.4,jeremylong/DependencyCheck,v7.4.4,jeremylong/DependencyCheck,v7.4.4,220140becf5a94da2b7e66514224af032b2ac3eb,True,True,
org.owasp:dependency-check-parent,8.1.0,jeremylong/DependencyCheck,v8.1.0,jeremylong/DependencyCheck,v8.1.0,8a6517e5009e577326d9b8422f4bf8291d95f774,True,True,
org.owasp:dependency-check-parent,9.0.1,jeremylong/DependencyCheck,v9.0.1,jeremylong/DependencyCheck,v9.0.1,ff3118620a05ad40e8f3c367cbe20a865cb0de6a,True,True,
org.owasp:dependency-check-parent,7.4.3,jeremylong/DependencyCheck,v7.4.3,jeremylong/DependencyCheck,v7.4.3,b8b068d43551464bfbbed6b28b2f803a340ae477,True,True,
org.owasp:dependency-check-parent,9.0.6,jeremylong/DependencyCheck,v9.0.6,jeremylong/DependencyCheck,v9.0.6,ca7e3e70a5232b8ba68af9d59e5c6d02f78136c1,True,True,
org.owasp:dependency-check-parent,8.2.0,jeremylong/DependencyCheck,v8.2.0,jeremylong/DependencyCheck,v8.2.0,1f914b49cf6568709c40c3e8c8ff3db7e5190c5c,True,True,
org.owasp:dependency-check-parent,8.4.1,jeremylong/DependencyCheck,v8.4.1,jeremylong/DependencyCheck,v8.4.1,61377ad8f1b097025cfb7047abbfb0a2dca01a7b,True,True,
org.owasp:dependency-check-parent,8.1.1,jeremylong/DependencyCheck,v8.1.1,jeremylong/DependencyCheck,v8.1.1,c5820bafb94c0d373608e26840b0bfe4e2c944f2,True,True,
org.owasp:dependency-check-parent,9.0.0,jeremylong/DependencyCheck,v9.0.0,jeremylong/DependencyCheck,v9.0.0,c12375ba837c2284cb75b2b50c37ab63a7d2a466,True,True,
org.owasp:dependency-check-parent,7.4.0,jeremylong/DependencyCheck,v7.4.0,jeremylong/DependencyCheck,v7.4.0,49e0afcef33ea30ca6829876d0e88dfcead6537f,True,True,
org.owasp:dependency-check-parent,9.0.8,jeremylong/DependencyCheck,v9.0.8,jeremylong/DependencyCheck,v9.0.8,4a32ff15cda957354a23dfa6f8833f909e92d630,True,True,
org.owasp:dependency-check-parent,8.0.0,jeremylong/DependencyCheck,v8.0.0,jeremylong/DependencyCheck,v8.0.0,f3d806de22002d932fe12a706f4b9fa91ed3322d,True,True,
org.owasp:dependency-check-parent,8.4.2,jeremylong/DependencyCheck,v8.4.2,jeremylong/DependencyCheck,v8.4.2,c15b3b9677e2c64bd69b104809a294b8caf159ac,True,True,
org.owasp:dependency-check-parent,9.0.5,jeremylong/DependencyCheck,v9.0.5,jeremylong/DependencyCheck,v9.0.5,5a5b010cda3e17a9cf5548d7899bf5057a1cf82c,True,True,
org.owasp:dependency-check-parent,8.1.2,jeremylong/DependencyCheck,v8.1.2,jeremylong/DependencyCheck,v8.1.2,3582a9d1e375031b4d3c2f321a0185f46cde4c92,True,True,
org.owasp:dependency-check-parent,8.3.1,jeremylong/DependencyCheck,v8.3.1,jeremylong/DependencyCheck,v8.3.1,bb68c000c89f2669628c5f5e2db5b774828544a5,True,True,
org.owasp:dependency-check-parent,7.0.4,jeremylong/DependencyCheck,v7.0.4,jeremylong/DependencyCheck,v7.0.4,d200397644a691939b6b3c07c57740cd8a98f214,True,True,
org.owasp:dependency-check-parent,9.0.3,jeremylong/DependencyCheck,v9.0.3,jeremylong/DependencyCheck,v9.0.3,068b6822d9f4f21cb1694beaa22c8db1db07a883,True,True,
org.owasp:dependency-check-parent,7.1.0,jeremylong/DependencyCheck,v7.1.0,jeremylong/DependencyCheck,v7.1.0,59a6c7a3912e1a42359e0ae8c5354195fccf691c,True,True,
org.owasp:dependency-check-parent,7.4.1,jeremylong/DependencyCheck,v7.4.1,jeremylong/DependencyCheck,v7.4.1,653c9609e2a40c8f1b4d95c81e8229fce9b258df,True,True,
org.owasp:dependency-check-parent,9.0.9,jeremylong/DependencyCheck,v9.0.9,jeremylong/DependencyCheck,v9.0.9,73c30143a0390e27e646bc20f69dce0b82b38dc2,True,True,
org.owasp:dependency-check-parent,8.4.3,jeremylong/DependencyCheck,v8.4.3,jeremylong/DependencyCheck,v8.4.3,3406274c14c13d5d8eb05f5976d52d4dca2794eb,True,True,
org.owasp:dependency-check-parent,8.0.1,jeremylong/DependencyCheck,v8.0.1,jeremylong/DependencyCheck,v8.0.1,9873775f1498d4cd5914bbb500f1ca912532f0ba,True,True,
org.owasp:dependency-check-parent,6.5.0,jeremylong/DependencyCheck,v6.5.0,jeremylong/DependencyCheck,v6.5.0,47737f09ae1ee69b18196c0744c247b789b3521c,True,True,
org.owasp:dependency-check-parent,9.0.4,jeremylong/DependencyCheck,v9.0.4,jeremylong/DependencyCheck,v9.0.4,bce147d656710b6615bf30eeb1e81a08566e9a41,True,True,
org.owasp:dependency-check-parent,9.0.2,jeremylong/DependencyCheck,v9.0.2,jeremylong/DependencyCheck,v9.0.2,938c513dbfcef3794a27799aedde22539c300144,True,True,
org.owasp:dependency-check-parent,7.3.2,jeremylong/DependencyCheck,v7.3.2,jeremylong/DependencyCheck,v7.3.2,2421d56592f65e8ecbebc951ce0a0b577f70f617,True,True,
org.owasp.antisamy:antisamy,1.6.4,nahsra/${artifactId},v1.6.4,nahsra/antisamy,v1.6.4,605b26a7f9c83535f844a8f0fa17d3d2e7761e80,True,True,
org.owasp.antisamy:antisamy,1.7.0,nahsra/${artifactId},v1.7.0,nahsra/antisamy,v1.7.0,ba855ca7750a928354f8e2f0d1a812f1b2079bc2,True,True,
org.owasp.antisamy:antisamy,1.6.2,nahsra/${artifactId},v1.6.2,nahsra/antisamy,v1.6.2,73156b7684cc7e9969fcce0ae6f95130ecdc39a0,True,True,
org.owasp.antisamy:antisamy,1.6.5,nahsra/${artifactId},v1.6.5,nahsra/antisamy,v1.6.5,b7c151112dd19928e700ee48639942fd1079d1e3,True,True,
org.owasp.antisamy:antisamy,1.7.1,nahsra/${artifactId},v1.7.1,,,,,,no_github_link
org.owasp.antisamy:antisamy,1.6.8,nahsra/${artifactId},v1.6.8,nahsra/antisamy,v1.6.8,2ffb7646735b06cbb8196c48be6e1760b6543a43,True,True,
org.owasp.antisamy:antisamy,1.6.3,nahsra/${artifactId},1.6.3,nahsra/antisamy,1.6.3,de03e06bd535f3ae9e7bc3d68595e4b9ac2fe9d5,True,True,
org.owasp.antisamy:antisamy,1.6.6,nahsra/${artifactId},v1.6.6,nahsra/antisamy,v1.6.6,99b1143bd2219c7645a8d68ca856a51e67f7bbfa,True,True,
org.owasp.antisamy:antisamy,1.7.2,nahsra/${artifactId},v1.7.2,,,,,,no_github_link
org.owasp.antisamy:antisamy,1.6.0,nahsra/${artifactId},v1.6.0,nahsra/antisamy,v1.6.0,3f446c5691e2111c15121a176d9b0994ded3ea42,True,True,
org.owasp.antisamy:antisamy,1.7.4,nahsra/${artifactId},v1.7.4,,,,,,no_github_link
org.owasp.antisamy:antisamy,1.6.7,nahsra/${artifactId},a0ec25d2ec70b794e6a78f6251c21735696ea832,nahsra/antisamy,v1.6.7,a42865ce3956c0e1c8c1993533209d825ff9a19b,True,True,
org.owasp.antisamy:antisamy,1.7.3,nahsra/${artifactId},v1.7.3,,,,,,no_github_link
org.owasp.antisamy:antisamy,1.6.1,nahsra/${artifactId},v1.6.1,nahsra/antisamy,v1.6.1,33bc33e9b36d9f97b27f2ed17c628057f94bdce3,True,True,
org.owasp.antisamy:antisamy,1.6.6.1,nahsra/${artifactId},v1.6.6.1,nahsra/antisamy,v1.6.6.1,b6e76de85a07549f2c97941437dd73430d7287a8,True,True,
org.complate:complate-core,0.2.0,complate/complate-java,v0.2.0,complate/complate-java,v0.2.0,037d849c306c5f42896fa464f76bd7a1419fa158,True,True,
org.complate:complate-parent,1.0.0,complate/complate-java,v1.0.0,complate/complate-java,v1.0.0,9301f40204fe9b7e710df259ad81c13d4fd69fe6,True,True,
org.complate:complate-parent,0.3.0,complate/complate-java,v0.3.0,complate/complate-java,v0.3.0,936e03b4ab88fbc2efa624b714e85a51f320a0fc,True,True,
org.complate:complate-spring-mvc,0.7.0,complate/complate-spring,v0.7.0,complate/complate-spring,v0.7.0,41b68ff0600036782fab0bb3f4b9470ceb2ee5dd,True,True,
org.complate:complate-spring-mvc,1.0.0,complate/complate-spring,v1.0.0,complate/complate-spring,v1.0.0,5419a3d9eb272c25aedae03d231ef75b270ff519,True,True,
org.eclipse.jetty:jetty-project,12.0.1,eclipse/jetty.project,jetty-12.0.1,jetty/jetty.project,jetty-12.0.1,476874584943daf3041eb0ca584d4de3a87f19fd,False,True,
org.eclipse.jetty:jetty-project,12.0.3,eclipse/jetty.project,jetty-12.0.3,jetty/jetty.project,jetty-12.0.3,a873259fd5af141dedaa6c7fa8fe8fbdedce0d61,False,True,
org.eclipse.jetty:jetty-project,12.0.4,eclipse/jetty.project,jetty-12.0.4,jetty/jetty.project,jetty-12.0.4,9b415c6424a9e0614a349ae2d305800b33c5205a,False,True,
org.eclipse.jetty:jetty-project,12.0.2,eclipse/jetty.project,jetty-12.0.2,jetty/jetty.project,jetty-12.0.2,b01e3611cfcec50c9157c50f6d32a93515e01510,False,True,
org.eclipse.transformer:org.eclipse.transformer.parent,0.5.0,eclipse/transformer,0.5.0,eclipse/transformer,0.5.0,c92abc11b45c377462174bf1d50abe4d34fc38df,True,True,
org.eclipse.transformer:org.eclipse.transformer.parent,0.4.0,eclipse/transformer,0.4.0,eclipse/transformer,0.4.0,13112bc9d12de95eef77481e5bb90e6b85f72ad1,True,True,
org.eclipse.transformer:org.eclipse.transformer.parent,0.2.0,eclipse/transformer,0.2.0,eclipse/transformer,0.2.0,8882cedf499e3555c50f949ba0226cc3dbd08073,True,True,
org.eclipse.jkube:jkube,1.6.0,eclipse/${artifactId},v1.6.0,eclipse-jkube/jkube,v1.6.0,07739216c37d7ae9e3e7b777c16726da87e2519d,True,True,
org.eclipse.jkube:jkube,1.10.0,eclipse/${artifactId},v1.10.0,eclipse-jkube/jkube,v1.10.0,002983b0263e684e5b2e25cd3aeb30080af6689f,True,True,
org.eclipse.jkube:jkube,1.9.1,eclipse/${artifactId},v1.9.1,eclipse-jkube/jkube,v1.9.1,1f5edd3913289b62d54bd7f9936682c67bd6ca9f,True,True,
org.eclipse.jkube:jkube,1.13.1,eclipse/${artifactId},v1.13.1,eclipse-jkube/jkube,v1.13.1,91c3d1cf557d51128ce329c7dbf3fab9e725c74d,True,True,
org.eclipse.jkube:jkube,1.15.0,eclipse/${artifactId},v1.15.0,eclipse-jkube/jkube,v1.15.0,c99f41c2ebb2b2cccda25cb2500632e136b7d5e7,True,True,
org.eclipse.jkube:jkube,1.3.0,eclipse/${artifactId},v1.3.0,eclipse-jkube/jkube,v1.3.0,773a224e8c415f08beb27c504046369c447d3f36,True,True,
org.eclipse.jkube:jkube,1.5.1,eclipse/${artifactId},v1.5.1,eclipse-jkube/jkube,v1.5.1,3455471f7492508ce6ec220642b31d8339e3b8fd,True,True,
org.eclipse.jkube:jkube,1.9.0,eclipse/${artifactId},v1.9.0,eclipse-jkube/jkube,v1.9.0,97cbbc4b85d5041500f8b5c512d851ad00903a58,True,True,
org.eclipse.jkube:jkube,1.10.1,eclipse/${artifactId},v1.10.1,eclipse-jkube/jkube,v1.10.1,812dea67ee615c407c033126455f9e37b62512c3,True,True,
org.eclipse.jkube:jkube,1.13.0,eclipse/${artifactId},v1.13.0,eclipse-jkube/jkube,v1.13.0,d189717f8d6242936e4dbe910423d0e9837ef8f7,True,True,
org.eclipse.jkube:jkube,1.5.0,eclipse/${artifactId},v1.5.0,eclipse-jkube/jkube,v1.5.0,92c186a09cc91ab68d605d5ce7c2ac70401a22aa,True,True,
org.eclipse.jkube:jkube,1.2.0,eclipse/${artifactId},v1.2.0,eclipse-jkube/jkube,v1.2.0,9b3188d6c273d93b2b5ab53a419329927d0c6ae6,True,True,
org.eclipse.jkube:jkube,1.14.0,eclipse/${artifactId},v1.14.0,eclipse-jkube/jkube,v1.14.0,aeb2f1f2430c5fcc59894c4c8f490894c10880d0,True,True,
org.eclipse.jkube:jkube,1.11.0,eclipse/${artifactId},v1.11.0,eclipse-jkube/jkube,v1.11.0,601ab63507168d3158afa3ab37ca5e9579d7f603,True,True,
org.eclipse.jkube:jkube,1.1.1,eclipse/${artifactId},v1.1.1,eclipse-jkube/jkube,v1.1.1,cf88735616f98ca48b03c756ba5741bf0c92ce8c,True,True,
org.eclipse.jkube:jkube,1.7.0,eclipse/${artifactId},v1.7.0,eclipse-jkube/jkube,v1.7.0,e5f8b417b153e0dbd0104b854d69e789e335301c,True,True,
org.eclipse.jkube:jkube,1.4.0,eclipse/${artifactId},v1.4.0,eclipse-jkube/jkube,v1.4.0,5e8b297a379cbe13745574a34440e3c0bcfa291c,True,True,
org.eclipse.jkube:jkube,1.12.0,eclipse/${artifactId},v1.12.0,eclipse-jkube/jkube,v1.12.0,c013e41cc7916719f2f4b54c58600a52141461b9,True,True,
org.eclipse.jkube:jkube,1.8.0,eclipse/${artifactId},v1.8.0,eclipse-jkube/jkube,v1.8.0,e76bebd786c93384b5b9dc58187dc4ec30247e5d,True,True,
org.eclipse.jkube:jkube,1.1.0,eclipse/${artifactId},v1.1.0,eclipse-jkube/jkube,v1.1.0,d8385d1d47c083bf2a0e589e2a3b4139f6007a67,True,True,
org.kocakosm:jblake2,0.5,kocakosm/jblake2,0.5,kocakosm/jblake2,0.5,438540e55b00c5b374ba78d7b2890069b831db1d,True,True,
org.kocakosm:jblake2,0.4,kocakosm/jblake2,0.4,,,,,,no_github_link
org.alluxio:alluxio-parent,300,alluxio/alluxio,31d367f,Alluxio/alluxio,v300,29d4a1c55a76dfead6e295cdf5a78c1b47779c02,True,True,
org.alluxio:alluxio-parent,301,alluxio/alluxio,e816b77,Alluxio/alluxio,v301,3d5db553eff2870e336bd4bce294d6329e41a6cf,True,True,
org.alluxio:alluxio-parent,302,alluxio/alluxio,f6bccfc,Alluxio/alluxio,v302,62a912de75251119a6536a7928d5875f6a24d142,True,True,
org.alluxio:alluxio-parent,295,alluxio/alluxio,20d51a5,Alluxio/alluxio,v295,988ef6dde5e4050f02ca1bcd2f47edc47268665f,True,True,
org.alluxio:alluxio-parent,303,alluxio/alluxio,24f194d,Alluxio/alluxio,v303,be016ce34034347726134c89f75e9b4578972c40,True,True,
org.nlpub:watset,2.8.1,nlpub/watset-java,2.8.1,nlpub/watset-java,2.8.1,da32d471514a5092fb4bd881fe988be34b5fa241,True,True,
org.nlpub:watset,2.7.0,nlpub/watset-java,2.7.0,nlpub/watset-java,2.7.0,261967348fe85d4c51011148fe1dfe14d3385338,True,True,
org.nlpub:watset,2.5.3,nlpub/watset-java,2.5.3,nlpub/watset-java,2.5.3,00ed172a97a2cbfe1c3e6d29878d111111158951,True,True,
org.nlpub:watset,2.4.0,nlpub/watset-java,2.4.0,nlpub/watset-java,2.4.0,5164b600b59d76187b6e0b4e5ad58737c8547448,True,True,
org.nlpub:watset,2.8.0,nlpub/watset-java,2.8.0,nlpub/watset-java,2.8.0,9c35c6f048db405a447bd9073c395db91a5061ab,True,True,
org.nlpub:watset,2.6.0,nlpub/watset-java,2.6.0,nlpub/watset-java,2.6.0,25a1f0409eabcf597d3191281e72cf3159630727,True,True,
org.nlpub:watset,2.5.1,nlpub/watset-java,2.5.1,nlpub/watset-java,2.5.1,cfe092c057c12b78326ec572bc7ad6728a1bb226,True,True,
org.nlpub:watset,2.3.0,nlpub/watset-java,2.3.0,nlpub/watset-java,2.3.0,a3d2aaed489eaaf4edaa5d7d2d1f8c078a205d1c,True,True,
org.nlpub:watset,2.7.2,nlpub/watset-java,2.7.2,nlpub/watset-java,2.7.2,b91741b488f489a6cc7d353e414fad64a87c3bce,True,True,
org.nlpub:watset,2.6.1,nlpub/watset-java,2.6.1,nlpub/watset-java,2.6.1,1a862628739201dfa8b523d6b38bfd1774fb97dd,True,True,
org.nlpub:watset,2.8.2,nlpub/watset-java,2.8.2,nlpub/watset-java,2.8.2,5d106274cb46990b9e11bf4d5782d98286428528,True,True,
org.nlpub:watset,2.5.0,nlpub/watset-java,2.5.0,nlpub/watset-java,2.5.0,cd9999c99496acc46c7db789051655f96c485387,True,True,
org.nlpub:watset,2.2.8,nlpub/watset-java,2.2.8,nlpub/watset-java,2.2.8,759f547bf725f2b0ab22c369dbc178d6568a8955,True,True,
org.nlpub:watset,2.3.1,nlpub/watset-java,2.3.1,nlpub/watset-java,2.3.1,8414c0fb8b4f59b050c80d9074bb53706e5973d0,True,True,
org.finos.legend.engine:legend-engine,4.4.5,finos/${artifactId},legend-engine-4.4.5,finos/legend-engine,legend-engine-4.4.5,352b63e77731d83b41ce8e2247d7a145be48fae4,True,True,
org.mybatis:mybatis-spring,2.1.0,mybatis/spring,mybatis-spring-2.1.0,mybatis/spring,mybatis-spring-2.1.0,8f2cdd8192e4f81672e5d39d5e37f426ac98960a,True,True,
org.mybatis:mybatis-spring,3.0.1,mybatis/spring,mybatis-spring-3.0.1,mybatis/spring,mybatis-spring-3.0.1,7133b5b71e98b7f436b6aa88f3e94bcadfdd3b25,True,True,
org.mybatis:mybatis-spring,3.0.0,mybatis/spring,mybatis-spring-3.0.0,mybatis/spring,mybatis-spring-3.0.0,e357e06e634829c832a515dddc95b219aa8a0972,True,True,
org.mybatis:mybatis-spring,3.0.3,mybatis/spring,mybatis-spring-3.0.3,mybatis/spring,mybatis-spring-3.0.3,a0af9840f398cacf864e164d0d365a8379921492,True,True,
org.mybatis:mybatis-spring,3.0.2,mybatis/spring,mybatis-spring-3.0.2,mybatis/spring,mybatis-spring-3.0.2,a73af23bf144ccaddb1369740cefa6f734b5f9ef,True,True,
org.mybatis.scripting:mybatis-freemarker,1.2.4,mybatis/freemarker-scripting,mybatis-freemarker-1.2.4,mybatis/freemarker-scripting,mybatis-freemarker-1.2.4,65c623532de46097f942de02f5597ae5c55f35c8,True,True,
org.mybatis.scripting:mybatis-thymeleaf,1.0.4,mybatis/thymeleaf-scripting,mybatis-thymeleaf-1.0.4,mybatis/thymeleaf-scripting,mybatis-thymeleaf-1.0.4,a14dae2caa671dc19294d77895d774d27c041f09,True,True,
org.mybatis.scripting:mybatis-velocity,2.1.2,mybatis/velocity-scripting,mybatis-velocity-2.1.2,mybatis/velocity-scripting,mybatis-velocity-2.1.2,6fb0066e3fac551af298d3786303fb8b074b6ed3,True,True,
org.mybatis:mybatis-2-spring,1.2.0,mybatis/ibatis-spring,mybatis-2-spring-1.2.0,mybatis/ibatis-spring,mybatis-2-spring-1.2.0,6bd553a6011362414c0f4dc888d838b9b3eaca40,True,False,
org.mybatis:mybatis,3.5.11,mybatis/mybatis-3,mybatis-3.5.11,mybatis/mybatis-3,mybatis-3.5.11,c195f12808a88a1ee245dc86d9c1621042655970,True,True,
org.mybatis:mybatis,3.5.10,mybatis/mybatis-3,mybatis-3.5.10,mybatis/mybatis-3,mybatis-3.5.10,0d3c604afdb74f09407a3e15c8655733b36453fe,True,True,
org.mybatis:mybatis,3.5.15,mybatis/mybatis-3,mybatis-3.5.15,mybatis/mybatis-3,mybatis-3.5.15,b5380e3853df83a3251ba9d172c0e70ed4234693,True,True,
org.mybatis:mybatis,3.5.12,mybatis/mybatis-3,mybatis-3.5.12,mybatis/mybatis-3,mybatis-3.5.12,3d6f9bdf1ade335748664d527fcec4c1852c504a,True,True,
org.mybatis:mybatis,3.5.14,mybatis/mybatis-3,mybatis-3.5.14,mybatis/mybatis-3,mybatis-3.5.14,52715ba679a3714dc340cd89e59f8c9f0d9c3205,True,True,
org.mybatis:base-bundle-descriptor,10,mybatis/${artifactId},base-bundle-descriptor-10,mybatis/base-bundle-descriptor,base-bundle-descriptor-10,9c6226226d94e0af623ee74e5eaef23046e87492,True,False,
org.mybatis:base-bundle-descriptor,11,mybatis/${artifactId},base-bundle-descriptor-11,mybatis/base-bundle-descriptor,base-bundle-descriptor-11,aaa9d499b95509c573e5487741d21eff9d3d9081,True,False,
org.mybatis:mybatis-guice,3.18,mybatis/guice,mybatis-guice-3.18,mybatis/guice,mybatis-guice-3.18,e2f6604e408ebc3cb6aa3a583390331e3dc2c23e,True,True,
org.mybatis:mybatis-guice,3.17,mybatis/guice,mybatis-guice-3.17,mybatis/guice,mybatis-guice-3.17,398dde243b604f9820f3c6b0291708708d804c8a,True,True,
