ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,has_tests_jar,err
org.apache.maven.plugins:maven-invoker-plugin,3.3.0,apache/maven-invoker-plugin,maven-invoker-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-invoker-plugin,3.5.1,apache/maven-invoker-plugin,maven-invoker-plugin-3.5.1,,,,,,,
org.apache.maven.plugins:maven-invoker-plugin,3.6.0,apache/maven-invoker-plugin,maven-invoker-plugin-3.6.0,,,,,,,
org.apache.maven.plugins:maven-invoker-plugin,3.2.2,apache/maven-invoker-plugin,maven-invoker-plugin-3.2.2,,,,,,,
org.apache.maven.plugins:maven-invoker-plugin,3.5.0,apache/maven-invoker-plugin,maven-invoker-plugin-3.5.0,,,,,,,
org.apache.maven.plugins:maven-invoker-plugin,3.4.0,apache/maven-invoker-plugin,maven-invoker-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.12.0,apache/maven-site-plugin,maven-site-plugin-3.12.0,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M12,apache/maven-site-plugin,maven-site-plugin-4.0.0-M12,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M6,apache/maven-site-plugin,maven-site-plugin-4.0.0-M6,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.12.1,apache/maven-site-plugin,maven-site-plugin-3.12.1,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M1,apache/maven-site-plugin,maven-site-plugin-4.0.0-M1,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M13,apache/maven-site-plugin,maven-site-plugin-4.0.0-M13,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.11.0,apache/maven-site-plugin,maven-site-plugin-3.11.0,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M7,apache/maven-site-plugin,maven-site-plugin-4.0.0-M7,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M2,apache/maven-site-plugin,maven-site-plugin-4.0.0-M2,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M9,apache/maven-site-plugin,maven-site-plugin-4.0.0-M9,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M4,apache/maven-site-plugin,maven-site-plugin-4.0.0-M4,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M10,apache/maven-site-plugin,maven-site-plugin-4.0.0-M10,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.9.0,apache/maven-site-plugin,maven-site-plugin-3.9.0,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.10.0,apache/maven-site-plugin,maven-site-plugin-3.10.0,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M3,apache/maven-site-plugin,maven-site-plugin-4.0.0-M3,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M8,apache/maven-site-plugin,maven-site-plugin-4.0.0-M8,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M5,apache/maven-site-plugin,maven-site-plugin-4.0.0-M5,,,,,,,
org.apache.maven.plugins:maven-site-plugin,3.9.1,apache/maven-site-plugin,maven-site-plugin-3.9.1,,,,,,,
org.apache.maven.plugins:maven-site-plugin,4.0.0-M11,apache/maven-site-plugin,maven-site-plugin-4.0.0-M11,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.0-M4,apache/${baseArtifactId},${baseArtifactId}-3.0.0-M4,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.0-M5,apache/${baseArtifactId},${baseArtifactId}-3.0.0-M5,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.0-M6,apache/${baseArtifactId},${baseArtifactId}-3.0.0-M6,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.0,apache/${baseArtifactId},${baseArtifactId}-3.0.0,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.0-M7,apache/${baseArtifactId},${baseArtifactId}-3.0.0-M7,,,,,,,
org.apache.maven.plugins:maven-release-plugin,3.0.1,apache/${baseArtifactId},${baseArtifactId}-3.0.1,,,,,,,
org.apache.maven.plugins:maven-ear-plugin,3.3.0,apache/maven-ear-plugin,maven-ear-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-ear-plugin,3.2.0,apache/maven-ear-plugin,maven-ear-plugin-3.2.0,,,,,,,
org.apache.maven.plugins:maven-ear-plugin,3.1.0,apache/maven-ear-plugin,maven-ear-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-deploy-plugin,3.1.0,apache/maven-deploy-plugin,maven-deploy-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-deploy-plugin,3.0.0-M2,apache/maven-deploy-plugin,maven-deploy-plugin-3.0.0-M2,,,,,,,
org.apache.maven.plugins:maven-deploy-plugin,3.1.1,apache/maven-deploy-plugin,maven-deploy-plugin-3.1.1,,,,,,,
org.apache.maven.plugins:maven-deploy-plugin,3.0.0,apache/maven-deploy-plugin,maven-deploy-plugin-3.0.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.3.0,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.6.0,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.6.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.3.1,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.3.1,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.5.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.3.2,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.3.2,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.4.1,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.4.1,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.2.0,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.2.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.6.2,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.6.2,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.4.0,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-javadoc-plugin,3.6.3,apache/maven-javadoc-plugin,maven-javadoc-plugin-3.6.3,,,,,,,
org.apache.maven.plugins:maven-docck-plugin,1.2,apache/maven-docck-plugin,maven-docck-plugin-1.2,,,,,,,
org.apache.maven.plugins:maven-pdf-plugin,1.5.1,apache/maven-pdf-plugin,maven-pdf-plugin-1.5.1,,,,,,,
org.apache.maven.plugins:maven-pdf-plugin,1.6.0,apache/maven-pdf-plugin,maven-pdf-plugin-1.6.0,,,,,,,
org.apache.maven.plugins:maven-pdf-plugin,1.6.1,apache/maven-pdf-plugin,maven-pdf-plugin-1.6.1,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.3.0,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.2.2,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.2.2,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.3.1,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.3.1,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.1.2,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.1.2,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.1.1,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.1.1,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.2.0,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.2.0,,,,,,,
org.apache.maven.plugins:maven-checkstyle-plugin,3.2.1,apache/maven-checkstyle-plugin,maven-checkstyle-plugin-3.2.1,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.2.3,apache/maven-shade-plugin,maven-shade-plugin-3.2.3,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.5.0,apache/maven-shade-plugin,maven-shade-plugin-3.5.0,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.2.2,apache/maven-shade-plugin,maven-shade-plugin-3.2.2,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.3.0,apache/maven-shade-plugin,maven-shade-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.5.1,apache/maven-shade-plugin,maven-shade-plugin-3.5.1,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.2.4,apache/maven-shade-plugin,maven-shade-plugin-3.2.4,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.4.0,apache/maven-shade-plugin,maven-shade-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-shade-plugin,3.4.1,apache/maven-shade-plugin,maven-shade-plugin-3.4.1,,,,,,,
org.apache.maven.plugins:maven-jlink-plugin,3.1.0,apache/maven-jlink-plugin,maven-jlink-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-jlink-plugin,3.0.0,apache/maven-jlink-plugin,maven-jlink-plugin-3.0.0,,,,,,,
org.apache.maven.plugins:maven-jar-plugin,3.2.1,apache/maven-jar-plugin,maven-jar-plugin-3.2.1,,,,,,,
org.apache.maven.plugins:maven-jar-plugin,3.3.0,apache/maven-jar-plugin,maven-jar-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-jar-plugin,3.2.2,apache/maven-jar-plugin,maven-jar-plugin-3.2.2,,,,,,,
org.apache.maven.plugins:maven-toolchains-plugin,3.1.0,apache/maven-toolchains-plugin,maven-toolchains-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.21.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.21.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.16.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.16.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.15.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.15.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.19.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.19.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.21.2,apache/maven-pmd-plugin,maven-pmd-plugin-3.21.2,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.17.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.17.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.20.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.20.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.18.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.18.0,,,,,,,
org.apache.maven.plugins:maven-pmd-plugin,3.14.0,apache/maven-pmd-plugin,maven-pmd-plugin-3.14.0,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.4.0,apache/maven-dependency-plugin,maven-dependency-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.2.0,apache/maven-dependency-plugin,maven-dependency-plugin-3.2.0,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.6.1,apache/maven-dependency-plugin,maven-dependency-plugin-3.6.1,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.5.0,apache/maven-dependency-plugin,maven-dependency-plugin-3.5.0,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.1.2,apache/maven-dependency-plugin,maven-dependency-plugin-3.1.2,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.6.0,apache/maven-dependency-plugin,maven-dependency-plugin-3.6.0,,,,,,,
org.apache.maven.plugins:maven-dependency-plugin,3.3.0,apache/maven-dependency-plugin,maven-dependency-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-help-plugin,3.4.0,apache/maven-help-plugin,maven-help-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-help-plugin,3.3.0,apache/maven-help-plugin,maven-help-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-gpg-plugin,3.0.1,apache/maven-gpg-plugin,maven-gpg-plugin-3.0.1,,,,,,,
org.apache.maven.plugins:maven-gpg-plugin,3.1.0,apache/maven-gpg-plugin,maven-gpg-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-rar-plugin,3.0.0,apache/maven-rar-plugin,maven-rar-plugin-3.0.0,,,,,,,
org.apache.maven.plugins:maven-source-plugin,3.2.1,apache/maven-source-plugin,maven-source-plugin-3.2.1,,,,,,,
org.apache.maven.plugins:maven-source-plugin,3.3.0,apache/maven-source-plugin,maven-source-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-scripting-plugin,3.0.0,apache/maven-scripting-plugin,maven-scripting-plugin-3.0.0,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.4.1,apache/maven-assembly-plugin,maven-assembly-plugin-3.4.1,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.4.0,apache/maven-assembly-plugin,maven-assembly-plugin-3.4.0,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.3.0,apache/maven-assembly-plugin,maven-assembly-plugin-3.3.0,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.6.0,apache/maven-assembly-plugin,maven-assembly-plugin-3.6.0,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.5.0,apache/maven-assembly-plugin,maven-assembly-plugin-3.5.0,,,,,,,
org.apache.maven.plugins:maven-assembly-plugin,3.4.2,apache/maven-assembly-plugin,maven-assembly-plugin-3.4.2,,,,,,,
org.apache.maven.plugins:maven-install-plugin,3.0.0,apache/maven-install-plugin,maven-install-plugin-3.0.0,,,,,,,
org.apache.maven.plugins:maven-install-plugin,3.0.1,apache/maven-install-plugin,maven-install-plugin-3.0.1,,,,,,,
org.apache.maven.plugins:maven-install-plugin,3.1.0,apache/maven-install-plugin,maven-install-plugin-3.1.0,,,,,,,
org.apache.maven.plugins:maven-install-plugin,3.1.1,apache/maven-install-plugin,maven-install-plugin-3.1.1,,,,,,,
org.apache.maven.doxia:doxia,1.11.1,apache/maven-doxia,doxia-1.11.1,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M3,apache/maven-doxia,doxia-2.0.0-M3,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M8,apache/maven-doxia,doxia-2.0.0-M8,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M5,apache/maven-doxia,doxia-2.0.0-M5,,,,,,,
org.apache.maven.doxia:doxia,1.12.0,apache/maven-doxia,doxia-1.12.0,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M2,apache/maven-doxia,doxia-2.0.0-M2,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M9,apache/maven-doxia,doxia-2.0.0-M9,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M4,apache/maven-doxia,doxia-2.0.0-M4,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M1,apache/maven-doxia,doxia-2.0.0-M1,,,,,,,
org.apache.maven.doxia:doxia,1.9.1,apache/maven-doxia,doxia-1.9.1,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M7,apache/maven-doxia,doxia-2.0.0-M7,,,,,,,
org.apache.maven.doxia:doxia,1.10,apache/maven-doxia,doxia-1.10,,,,,,,
org.apache.maven.doxia:doxia,2.0.0-M6,apache/maven-doxia,doxia-2.0.0-M6,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M8,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M8,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M16,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M16,,,,,,,
org.apache.maven.doxia:doxia-sitetools,1.10,apache/maven-doxia-sitetools,doxia-sitetools-1.10,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M5,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M5,,,,,,,
org.apache.maven.doxia:doxia-sitetools,1.9.2,apache/maven-doxia-sitetools,doxia-sitetools-1.9.2,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M10,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M10,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M3,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M3,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M4,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M4,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M11,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M11,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M2,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M2,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M7,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M7,,,,,,,
org.apache.maven.doxia:doxia-sitetools,1.11.1,apache/maven-doxia-sitetools,doxia-sitetools-1.11.1,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M12,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M12,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M1,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M1,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M6,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M6,,,,,,,
org.apache.maven.doxia:doxia-sitetools,2.0.0-M13,apache/maven-doxia-sitetools,doxia-sitetools-2.0.0-M13,,,,,,,
org.apache.maven.doxia:doxia-converter,1.3,apache/maven-doxia-converter,doxia-converter-1.3,,,,,,,
org.apache.maven:maven,3.9.6,apache/maven,maven-3.9.6,,,,,,,
org.apache.maven:maven,4.0.0-alpha-7,apache/maven,maven-4.0.0-alpha-7,,,,,,,
org.apache.maven:maven,3.8.2,apache/maven,maven-3.8.2,,,,,,,
org.apache.maven:maven,3.9.0,apache/maven,maven-3.9.0,,,,,,,
org.apache.maven:maven,3.8.4,apache/maven,maven-3.8.4,,,,,,,
org.apache.maven:maven,3.8.3,apache/maven,maven-3.8.3,,,,,,,
org.apache.maven:maven,3.8.8,apache/maven,maven-3.8.8,,,,,,,
org.apache.maven:maven,3.9.1,apache/maven,maven-3.9.1,,,,,,,
org.apache.maven:maven,4.0.0-alpha-12,apache/maven,maven-4.0.0-alpha-12,,,,,,,
org.apache.maven:maven,3.8.5,apache/maven,maven-3.8.5,,,,,,,
org.apache.maven:maven,3.9.4,apache/maven,maven-3.9.4,,,,,,,
org.apache.maven:maven,4.0.0-alpha-5,apache/maven,maven-4.0.0-alpha-5,,,,,,,
org.apache.maven:maven,4.0.0-alpha-8,apache/maven,maven-4.0.0-alpha-8,,,,,,,
org.apache.maven:maven,3.9.2,apache/maven,maven-3.9.2,,,,,,,
org.apache.maven:maven,4.0.0-alpha-3,apache/maven,maven-4.0.0-alpha-3,,,,,,,
org.apache.maven:maven,3.8.6,apache/maven,maven-3.8.6,,,,,,,
org.apache.maven:maven,3.6.3,apache/{artifactId},maven-3.6.3,,,,,,,
org.apache.maven:maven,4.0.0-alpha-4,apache/maven,maven-4.0.0-alpha-4,,,,,,,
org.apache.maven:maven,3.9.5,apache/maven,maven-3.9.5,,,,,,,
org.apache.maven:maven,3.8.1,apache/maven,maven-3.8.1,,,,,,,
org.apache.maven:maven,4.0.0-alpha-9,apache/maven,maven-4.0.0-alpha-9,,,,,,,
org.apache.maven:maven,3.9.3,apache/maven,maven-3.9.3,,,,,,,
org.apache.maven:maven,4.0.0-alpha-10,apache/maven,maven-4.0.0-alpha-10,,,,,,,
org.apache.maven:maven,3.8.7,apache/maven,maven-3.8.7,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M6,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M6,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.11.2,apache/maven-fluido-skin,maven-fluido-skin-1.11.2,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M7,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M7,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.10.0,apache/maven-fluido-skin,maven-fluido-skin-1.10.0,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.11.1,apache/maven-fluido-skin,maven-fluido-skin-1.11.1,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M2,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M2,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.12.0,apache/maven-fluido-skin,maven-fluido-skin-1.12.0,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.11.0,apache/maven-fluido-skin,maven-fluido-skin-1.11.0,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M3,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M3,,,,,,,
org.apache.maven.skins:maven-fluido-skin,1.9,apache/maven-fluido-skin,maven-fluido-skin-1.9,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M5,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M5,,,,,,,
org.apache.maven.skins:maven-fluido-skin,2.0.0-M8,apache/maven-fluido-skin,maven-fluido-skin-2.0.0-M8,,,,,,,
org.apache.maven.enforcer:enforcer,3.3.0,apache/maven-enforcer,enforcer-3.3.0,,,,,,,
org.apache.maven.enforcer:enforcer,3.0.0,apache/maven-enforcer,enforcer-3.0.0,,,,,,,
org.apache.maven.enforcer:enforcer,3.4.1,apache/maven-enforcer,enforcer-3.4.1,,,,,,,
org.apache.maven.enforcer:enforcer,3.2.1,apache/maven-enforcer,enforcer-3.2.1,,,,,,,
org.apache.maven.enforcer:enforcer,3.4.0,apache/maven-enforcer,enforcer-3.4.0,,,,,,,
org.apache.maven.enforcer:enforcer,3.1.0,apache/maven-enforcer,enforcer-3.1.0,,,,,,,
org.apache.maven.shared:maven-artifact-transfer,0.13.1,apache/maven-artifact-transfer,maven-artifact-transfer-0.13.1,,,,,,,
org.apache.maven.shared:maven-verifier,1.7.1,apache/maven-verifier,maven-verifier-1.7.1,,,,,,,
org.apache.maven.shared:maven-verifier,1.8.0,apache/maven-verifier,maven-verifier-1.8.0,,,,,,,
org.apache.maven.shared:maven-verifier,2.0.0-M1,apache/maven-verifier,maven-verifier-2.0.0-M1,,,,,,,
org.apache.maven.shared:maven-verifier,1.7.2,apache/maven-verifier,maven-verifier-1.7.2,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.12.0,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.12.0,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.13.2,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.13.2,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.11.3,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.11.3,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.13.0,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.13.0,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.11.2,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.11.2,,,,,,,
org.apache.maven.shared:maven-dependency-analyzer,1.13.1,apache/maven-dependency-analyzer,maven-dependency-analyzer-1.13.1,,,,,,,
org.apache.maven.shared:maven-shared-utils,3.4.2,apache/maven-shared-utils,maven-shared-utils-3.4.2,,,,,,,
org.apache.maven.shared:maven-shared-utils,3.3.4,apache/maven-shared-utils,maven-shared-utils-3.3.4,,,,,,,
org.apache.maven.shared:maven-shared-utils,3.4.1,apache/maven-shared-utils,maven-shared-utils-3.4.1,,,,,,,
org.apache.maven.shared:file-management,3.1.0,apache/maven-file-management,file-management-3.1.0,,,,,,,
org.apache.maven:maven-archiver,3.6.0,apache/maven-archiver,maven-archiver-3.6.0,,,,,,,
org.apache.maven:maven-archiver,3.5.1,apache/maven-archiver,maven-archiver-3.5.1,,,,,,,
org.apache.maven:maven-archiver,3.6.1,apache/maven-archiver,maven-archiver-3.6.1,,,,,,,
org.apache.maven:maven-archiver,3.5.2,apache/maven-archiver,maven-archiver-3.5.2,,,,,,,
org.apache.maven.shared:maven-common-artifact-filters,3.2.0,apache/maven-common-artifact-filters,maven-common-artifact-filters-3.2.0,,,,,,,
org.apache.maven.shared:maven-common-artifact-filters,3.1.1,apache/maven-common-artifact-filters,maven-common-artifact-filters-3.1.1,,,,,,,
org.apache.maven.shared:maven-common-artifact-filters,3.3.2,apache/maven-common-artifact-filters,maven-common-artifact-filters-3.3.2,,,,,,,
org.apache.maven.shared:maven-common-artifact-filters,3.3.1,apache/maven-common-artifact-filters,maven-common-artifact-filters-3.3.1,,,,,,,
org.apache.maven.shared:maven-common-artifact-filters,3.3.0,apache/maven-common-artifact-filters,maven-common-artifact-filters-3.3.0,,,,,,,
org.apache.maven.shared:maven-invoker,3.1.0,apache/maven-invoker,maven-invoker-3.1.0,,,,,,,
org.apache.maven.shared:maven-invoker,3.2.0,apache/maven-invoker,maven-invoker-3.2.0,,,,,,,
org.apache.maven.shared:maven-script-interpreter,1.4,apache/maven-script-interpreter,maven-script-interpreter-1.4,,,,,,,
