project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
net.mamoe|mirai-logging-log4j2|2.8.3,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",3,success,,,
us.ihmc|scs2-simulation|17-0.9.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-1rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
com.fizzgate|fizz-bootstrap|2.7.0-beta2,com.fizzgate|fizz-common|2.7.0-beta2,No suitable version,3,Failed,,Y,
io.acryl|datahub-ranger-plugin|0.9.0-2rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
in.hocg.boot|mybatis-plus-extensions-http-log-autoconfigure|1.0.34,in.hocg.boot|logging-spring-boot-starter|1.0.34,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.57,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.25,in.hocg.boot|logging-spring-boot-starter|1.0.25,No suitable version,3,Failed,,Y,
us.ihmc|scs2-simulation|0.5.1-bullet-alpha-1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.68,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-2rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.32,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.local.auth.fido|org.wso2.carbon.identity.application.authenticator.fido|5.2.12,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.15.56,"[5.15.56,5.16.68]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.10.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
it.agilelab|wasp-plugin-solr-spark_2.11|2.28.0-cdp717,it.agilelab.bigdata.spark|spark-solr|3.8.1,No suitable version,3,Failed,,Y,
us.ihmc|scs2-session|0.8.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|sso2-client-gateway-sample|1.0.29,in.hocg.boot|logging-spring-boot-starter|1.0.29,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.policy|1.5.54,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.12.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-3rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.93,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
br.com.anteros|Anteros-Security-Store-SQL|1.0.35,br.com.anteros|Anteros-Bean-Validation-Api|1.0.3,No suitable version,3,Failed,,Y,
io.acryl|datahub-ranger-plugin|0.8.45,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.69.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-2rc3,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
in.hocg.boot|sso2-client-gateway-sample|1.0.54,in.hocg.boot|logging-spring-boot-starter|1.0.54,No suitable version,3,Failed,,Y,
com.fizzgate|fizz-route-expert-plugin|2.3.3-beta6,com.fizzgate|fizz-spring-boot-starter|2.3.4-beta2,"[2.3.4-beta2,2.7.1]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
us.ihmc|scs2-simulation|17-0.8.5-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.inbound.provisioning.scim2|org.wso2.carbon.identity.scim2.common|1.5.125,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.170,"[5.20.170,5.20.188]",3,success,,,
us.ihmc|scs2-session|0.8.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.10.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
us.ihmc|scs2-session|0.5.1-bullet-alpha-0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|ihmc-javafx-toolkit|17-0.21.4,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.imunity|unity-server-saml|3.9.1,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
us.ihmc|scs2-session|17-0.8.5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
us.ihmc|scs2-session|0.8.4,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.2,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-simulation|0.5.1-bullet-alpha-0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.55,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.61,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.60,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.109,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
us.ihmc|scs2-session|17-0.9.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|sso2-client-gateway-sample|1.0.21,in.hocg.boot|logging-spring-boot-starter|1.0.21,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.47,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
io.gitee.cikaros|fly-feel-fluent-mybatis|1.0,io.gitee.cikaros|fly-feel-core|1.0,No suitable version,3,Failed,,Y,
org.apache.servicecomb.pack|alpha-benchmark|0.7.1,org.apache.servicecomb.pack|alpha-spec-saga-akka|0.7.1,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock.feature|1.6.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
org.wso2.carbon.apimgt.identity.migration.resources|org.wso2.carbon.is.migration|1.0.153,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,"[5.18.195,5.18.253]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock|1.5.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.8.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
com.tencent.bk.devops.ci.common|common-websocket|1.5.37-RELEASE,com.tencent.bk.devops.ci.common|common-service|1.5.37-RELEASE,"[1.5.37-RELEASE,1.7.37-RELEASE]",3,success,,,
org.wso2.carbon.identity.inbound.provisioning.scim2|org.wso2.carbon.identity.scim2.common|1.5.128,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.25,"[5.18.25,5.18.140]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-1rc1,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.event.handler.accountlock|org.wso2.carbon.identity.handler.event.account.lock|1.6.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.95,"[5.20.95,5.20.165]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.55,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.55,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.31,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.114,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.kie.soup|kie-soup-dataset-elasticsearch|7.64.0.Final,org.elasticsearch.client|transport|5.6.16,"[5.6.16,6.0.0-alpha1]",3,success,,,
us.ihmc|scs2-session|17-0.8.6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
io.imunity|unity-server-saml|3.9.0,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.10.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.108,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.policy|1.5.52,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.9.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.facebook.presto|presto-pinot|0.267,com.facebook.presto|presto-pinot-toolkit|0.267,"[0.267,0.270]",3,success,,,
it.agilelab|wasp-plugin-solr-spark_2.11|2.28.1-cdp717,it.agilelab.bigdata.spark|spark-solr|3.8.1,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.analytics.login|5.3.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
us.ihmc|scs2-simulation|17-0.9.6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
dev.galasa|dev.galasa.uber.obr|0.19.0,dev.galasa|dev.galasa.framework.api.health|0.18.0,null,3,failed,Y,,
in.hocg.boot|sso-client-gateway-sample|1.0.25,in.hocg.boot|logging-spring-boot-starter|1.0.25,No suitable version,3,Failed,,Y,
us.ihmc|scs2-simulation|17-0.12.1,us.ihmc|ihmc-messager|0.1.7,null,3,failed,Y,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.56,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
io.acryl|datahub-ranger-plugin|0.9.0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.inbound.auth.saml2|org.wso2.carbon.identity.sso.saml|5.9.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.127,"[5.20.127,5.20.165]",3,success,,,
io.imunity|unity-server-base|3.8.1,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.53,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
us.ihmc|scs2-simulation|17-0.8.5,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.daisy.pipeline.modules.braille|liblouis-utils|3.2.1,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.97,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.234,"[5.20.234,5.20.264]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.analytics.login|5.6.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
us.ihmc|scs2-session|0.7.0-bullet-alpha-3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.60,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.analytics.session|5.6.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
us.ihmc|scs2-simulation|0.8.4-bullet-alpha-6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.59,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.history|1.5.58,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.captcha|1.5.57,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,null,3,failed,Y,,
us.ihmc|scs2-session|17-0.9.3,us.ihmc|ihmc-messager|0.1.7,null,3,failed,Y,,
in.hocg.boot|sso2-server-spring-boot-sample|1.0.54,in.hocg.boot|logging-spring-boot-starter|1.0.54,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.password.policy|1.5.61,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.smsotp.common|3.1.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.16.95,"[5.16.95,5.18.24]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.50,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.50,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-simulation|17-0.13.0,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.57,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|sso-server-spring-boot-sample|1.0.33,in.hocg.boot|logging-spring-boot-starter|1.0.33,No suitable version,3,Failed,,Y,
io.acryl|datahub-ranger-plugin|0.9.0-2rc2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
ru.fix|kbdd-example|1.1.2,ru.fix|kbdd|1.1.2,No suitable version,3,Failed,,Y,
io.imunity|unity-server-saml|3.7.2,eu.unicore.security|securityLibrary|5.3.1,"[5.3.1,5.3.2]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.recovery|1.5.60,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.application.authentication|5.5.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
org.wso2.carbon.identity.local.auth.fido|org.wso2.carbon.identity.application.authenticator.fido|5.2.11,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.15.56,"[5.15.56,5.16.68]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.55,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.8.45-1rc3,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.smsotp.common|3.1.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.application.authentication.framework|5.16.95,"[5.16.95,5.18.24]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-3rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.38,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.7,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.56,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
org.apache.linkis|linkis-gateway-server-support|1.1.2,org.apache.linkis|linkis-spring-cloud-gateway|1.1.2,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.application.authentication|5.6.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-2rc4,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
com.codenameone|codenameone-maven-plugin|v7.0.81,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.105,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.wso2.carbon.apimgt.identity.migration.resources|org.wso2.carbon.is.migration|1.0.158,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,"[5.18.195,5.18.253]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.governance|1.5.60,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-4,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.daisy.pipeline.modules.braille|dotify-utils|4.1.1,org.daisy.libs|com.xmlcalabash|1.1.20-p8-98,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.42,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-5rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.apimgt.identity.migration.resources|org.wso2.carbon.is.migration|1.0.160,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.18.195,"[5.18.195,5.18.253]",3,success,,,
us.ihmc|scs2-bullet-simulation|17-0.10.1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.24,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,null,3,failed,Y,,
us.ihmc|scs2-bullet-simulation|0.5.1-bullet-alpha-1,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.28,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,null,3,failed,Y,,
us.ihmc|scs2-simulation|17-0.10.3,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
com.github.bibsysdev|nva-datamodel-testutils|0.14.17,com.github.bibsysdev|nvatestutils|1.16.21,"[1.16.21,1.16.23]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.2-2rc2,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
io.gitee.cikaros|fly-feel-jdbc|1.0,io.gitee.cikaros|fly-feel-core|1.0,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.59,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-simulation|17-0.10.2,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.1,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
io.acryl|datahub-ranger-plugin|0.9.0-4rc0,org.apache.ranger|ranger-plugins-common|2.2.0,"[2.2.0,2.3.0]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.58,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
in.hocg.boot|sso-server-spring-boot-sample|1.0.54,in.hocg.boot|logging-spring-boot-starter|1.0.54,No suitable version,3,Failed,,Y,
us.ihmc|simulation-construction-set|0.21.12,us.ihmc|ihmc-commons|0.30.4,"[0.30.4,0.30.5]",3,success,,,
org.wso2.carbon.identity.governance|org.wso2.carbon.identity.account.suspension.notification.task|1.5.61,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.211,"[5.20.211,5.20.295]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.43,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
com.codenameone|codenameone-maven-plugin|7.0.55,com.guardsquare|proguard-base|7.2.0-beta2,"[7.2.0-beta2,7.2.0-beta3]",3,success,,,
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp|org.wso2.carbon.extension.identity.authenticator.smsotp.connector|3.0.24,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.16.0,"[5.16.0,5.16.111]",3,success,,,
it.agilelab|wasp-plugin-solr-spark_2.11|2.29.0-cdp717,it.agilelab.bigdata.spark|spark-solr|3.8.1,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.55,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
in.hocg.boot|mybatis-plus-extensions-http-log-autoconfigure|1.0.33,in.hocg.boot|logging-spring-boot-starter|1.0.33,No suitable version,3,Failed,,Y,
org.wso2.carbon.identity.inbound.auth.oauth2|org.wso2.carbon.identity.discovery|6.7.106,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.268,"[5.20.268,5.20.272]",3,success,,,
org.wso2.carbon.identity.datapublisher.authentication|org.wso2.carbon.identity.data.publisher.authentication.audit|5.5.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.259,"[5.20.259,5.20.295]",3,success,,,
in.hocg.boot|schedulerx-spring-boot-starter|1.0.40,com.aliyun.schedulerx|schedulerx2-spring-boot-starter|1.2.4.3,"[1.2.4.3,1.2.5.1]",3,success,,,
com.mydataharbor|elasticsearch-5.6.x-plugin|1.1.0,org.elasticsearch.client|elasticsearch-rest-high-level-client|5.6.16,"[5.6.16,6.0.0-beta1]",3,success,,,
org.wso2.carbon.identity.conditional.auth.entgra|org.wso2.carbon.identity.conditional.auth.functions.entgra|0.0.53,org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.6,"[1.1.6,1.2.8]",3,success,,,
us.ihmc|scs2-session|17-0.9.6,us.ihmc|ihmc-messager|0.1.7,"[0.1.7,0.2.0]",3,success,,,
