project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
com.ig.orchestrations.us.rfed|json-schema|0.4.16,com.ig.orchestrations.us.rfed|orchestration|0.4.16,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.23,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.14.8,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.4-78-d8126ad2,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.cache.invalidation|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tracing|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.dashbuilder|dashbuilder-webapp|7.66.0.Final,org.dashbuilder|dashbuilder-dataset-cdi|7.66.0.Final,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.4.13-57-5c286956,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.notification|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.14.9,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.dashbuilder|dashbuilder-webapp|7.65.0.Final,org.dashbuilder|dashbuilder-dataset-cdi|7.65.0.Final,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.71,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.cleanup.service|1.0.75,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-66-fa868362,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-45-341800e9,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.daisy.pipeline.modules|dtbook-validator|3.0.3,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
io.github.alexarchambault.bleep|bloop-frontend_2.12|1.4.16-1,io.github.alexarchambault.bleep|bloop-shared_2.12|1.4.16-1,"[1.4.16-1,1.4.19-1]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.core|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.output.adapter.http|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.dashbuilder|dashbuilder-all|7.65.0.Final,org.dashbuilder|dashbuilder-server-all|7.65.0.Final,"[7.65.0.Final,7.68.0.Final]",5,success,,,
it.unibo.alchemist|alchemist-full|24.0.0,it.unibo.alchemist|alchemist-swingui|24.0.0,"[24.0.0,24.1.12]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.13-75-f9d1bef5,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymanager.feature|9.10.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.10.3,"[9.10.3,9.16.2]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.86,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
io.github.alexarchambault.bleep|bloop-frontend_2.12|1.4.19,io.github.alexarchambault.bleep|bloop-shared_2.12|1.4.19,"[1.4.19,1.4.19-1]",5,success,,,
us.ihmc|scs2-session-logger-test|17-0.12.0,us.ihmc|scs2-session-logger|17-0.12.0,"[17-0.12.0,17-0.14.0]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-47-b6175e43,ch.epfl.scala|bloop-shared_2.12|1.4.11-47-b6175e43,"[1.4.11-47-b6175e43,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.20.1,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.daisy.pipeline.modules|epub3-to-daisy3|1.0.3,org.daisy.pipeline.modules|epub-utils|1.2.2,"[1.2.2,1.2.4]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.4.1,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.2,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.4-14-7cb43276,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-63-7ed99c07,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.11-49-5535314b,ch.epfl.scala|bloop-shared_2.12|1.4.11-49-5535314b,"[1.4.11-49-5535314b,1.4.12-16-373bc94e]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.42,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.25,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.84,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.cleanup.service|1.0.69,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.20.3,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.4.13-8-db0eac20,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.97,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.jms.listener|9.2.70,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.70,"[9.2.70,9.16.2]",5,success,,,
org.daisy.pipeline.modules.braille|zedai-to-pef|6.0.1,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
org.kie.workbench.screens|kie-wb-common-contributors-backend|7.66.0.Final,org.dashbuilder|dashbuilder-server-all|7.66.0.Final,"[7.66.0.Final,7.68.0.Final]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tracing|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
ch.epfl.scala|bloop-frontend_2.12|1.4.12-4-b38916d2,ch.epfl.scala|bloop-backend_2.12|1.4.12-4-b38916d2,"[1.4.12-4-b38916d2,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.19,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.39,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-67-6c91b225,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.cache.invalidation|9.14.3,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.14.3,"[9.14.3,9.16.2]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.47,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.20.5,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.24,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-40-0bd25506,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.2-4-68105d96,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.7,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
us.ihmc|scs2-examples|17-0.10.1,us.ihmc|scs2-session-visualizer-jfx|17-0.10.1,"[17-0.10.1,17-0.11.1]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.5.4-91-2d3b3ef6,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|maven-bloop_2.13|1.4.12,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
ch.epfl.scala|buildpress_2.12|1.4.12-8-50cc7dc0,ch.epfl.scala|bloop-shared_2.12|1.4.12-8-50cc7dc0,"[1.4.12-8-50cc7dc0,1.4.12-16-373bc94e]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.15.3,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.oauth|1.0.71,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.2,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.20.7,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.3,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.4-30-baf73a36,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.0.98,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.3-16-8f18368b,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.cleanup.service|1.0.74,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.0,"[9.2.0,9.16.2]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.tokenmgt|9.18.17,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
ch.epfl.scala|maven-bloop_2.13|1.5.0-20-bd0f2179,net.alchim31.maven|scala-maven-plugin|4.5.3,"[4.5.3,4.5.6]",5,success,,,
io.github.alexarchambault.bleep|bloop-frontend_2.12|1.4.14,io.github.alexarchambault.bleep|bloop-shared_2.12|1.4.14,"[1.4.14,1.4.19-1]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymanager.feature|9.2.49,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.impl|9.2.49,"[9.2.49,9.16.2]",5,success,,,
org.daisy.pipeline.modules|css-utils|4.0.1,org.daisy.pipeline.modules|fileset-utils|4.0.0,"[4.0.0,5.2.0]",5,success,,,
us.ihmc|scs2-session-visualizer-jfx-test|17-0.13.2,us.ihmc|scs2-session-visualizer-jfx|17-0.13.2,"[17-0.13.2,17-0.14.0]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymanager.feature|9.2.60,org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.2.60,"[9.2.60,9.22.84]",5,success,,,
us.ihmc|scs2-examples|0.8.0,us.ihmc|scs2-session-visualizer-jfx|0.8.0,"[0.8.0,17-0.11.1]",5,success,,,
org.wso2.carbon.apimgt|org.wso2.carbon.apimgt.keymgt|9.18.6,org.wso2.carbon.extension.identity.oauth2.grantType.jwt|org.wso2.carbon.identity.oauth2.grant.jwt|1.0.31,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.26,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.5,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.wso2.am.choreo.extensions|org.wso2.am.choreo.extensions.token.handler|1.1.22,org.wso2.carbon.extension.identity.oauth2.grantType.token.exchange|org.wso2.carbon.identity.oauth2.grant.token.exchange|1.0.2,No suitable version,5,failed,,Y,
org.apache.seatunnel|seatunnel-spark-examples|2.1.1,org.apache.seatunnel|seatunnel-core-spark|2.1.1,"[2.1.1,2.1.2]",5,success,,,
