project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
org.alluxio|alluxio-integration-jnifuse-native|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
io.nosqlbench|driver-web|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
org.pzdcdoc|pzdcdoc|2.6,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
io.github.BeardedManZhao|mathematical-expression|1.0,org.apache.logging.log4j|log4j-core|2.11.1,"[2.11.1,2.12.2]",1,success,,,
dev.galasa|dev.galasa.framework|0.19.0,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.275,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.11.2]",1,failed,Y,,
io.nosqlbench|drivers-api|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
io.nosqlbench|driver-jmx|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
io.nosqlbench|virtdata-lang|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-integration-fuse|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.bitbucket.askllc.fermenter.stout|stout-cookbook-referencing-domain-client|2.5.0,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.apache.servicecomb|solution-basic|1.3.7,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
de.mhus.lib|lib-tests|7.8.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.jetbrains.bsp|bazel-bsp|1.1.1,org.apache.logging.log4j|log4j-core|2.6.1,"[2.6.1,2.12.2]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-inmodule|2.0.1.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
cloud.metaapi.sdk|metaapi-java-sdk|13.3.0,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alluxio|alluxio-core-server-proxy|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
net.sourceforge.getl|getl|4.13.3,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
de.mhus.lib|lib-annotations|7.9.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring|3.0.0.Beta2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.navercorp.pinpoint|pinpoint-profiler-logging|2.3.2,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.281,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.apache.servicecomb|solution-basic|1.3.10,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.11.2]",1,failed,Y,,
io.nosqlbench|engine-core|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alluxio|alluxio-shaded|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-selenium-ie|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-inmodule|3.0.0.Beta1,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-integration-tools-validation|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-datasource-csv|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.wso2.ei|wso2mi|4.1.0-m3,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.11.2]",1,failed,Y,,
com.huaweicloud.dis|huaweicloud-dis-flink-connector_2.11|2.0.0,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
com.fortanix|sdkms-client|4.3.2018,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.alluxio|alluxio-tests|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-bootstrap|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
de.mhus.lib|mhus-lib|7.9.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-variant|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
com.github.hiwepy|log4j2-plus-spring-boot-starter|2.0.0.RELEASE,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-unit|3.0.0.Beta3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.jboss.resteasy|resteasy-integration-tests-spring-web-deployment|4.7.6.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-data|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
io.sunshower.arcus|arcus-log|1.41.47.Final,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.alluxio|alluxio-tests|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.snf4j|snf4j-core-log4j2|1.9.0,org.apache.logging.log4j|log4j-core|2.11.2,"[2.11.2,2.12.2]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-web-deployment|3.0.0.Beta2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-core-client|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.github.hadii-tech|clarpse|6.2.2,org.apache.logging.log4j|log4j-core|2.13.0,"[2.13.0,2.15.0]",1,success,,,
de.edgesoft|edgeutils-parent|0.15.0,org.apache.logging.log4j|log4j-core|2.11.2,"[2.11.2,2.12.2]",1,success,,,
com.weaverplatform|sp4rql-parser|1.6.3,org.apache.logging.log4j|log4j-core|2.13.1,"[2.13.1,2.15.0]",1,success,,,
org.alluxio|alluxio-table-server-common|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.github.martinpg2001|xcase|1.0.30,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
io.nosqlbench|engine-clients|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alluxio|alluxio-core-common|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
io.nosqlbench|adapters-api|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
group.rxcloud|capa-sdk-spi-demo|1.10.12.RELEASE,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
io.nosqlbench|virtdata-realdata|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.288,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-web|3.0.0.Beta2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.adtsw|jcommons|1.0.14,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.airwallex.airskiff|core|1.0.1-watermark-idleness-2,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
de.bmiag.tapir|tapir-core-aggregator|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.opencastproject|opencast-elasticsearch-impl|11.0,org.apache.logging.log4j|log4j-core|2.11.1,"[2.11.1,2.12.2]",1,success,,,
de.bmiag.tapir|tapir-module-archetype|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-inmodule|3.0.0.Beta3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-conditional|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
de.bmiag.tapir|tapir-starter-selenium-execution|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.jboss.resteasy|microprofile-tck-runner|4.7.6.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.tencentcloudapi.cls|tencentcloud-cls-log4j2-appender|1.0.1,org.apache.logging.log4j|log4j-core|2.11.1,"[2.11.1,2.11.2]",1,failed,Y,,
org.alluxio|alluxio-integration-tools-hms|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
io.nosqlbench|driver-cockroachdb|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
io.tapir-test|tapir-extensions-reporting-excel|2.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
com.airwallex.airskiff|core|1.0.0-no-watermark-04,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
org.bitbucket.askllc.fermenter.stout|stout-cookbook-local-referencing-domain|2.5.0,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.jboss.resteasy|resteasy-integration-tests|5.0.3.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.fortanix|sdkms-client|4.8.2069,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.alluxio|alluxio-stress-shell|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.mhus.lib|lib-junit|7.9.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.alluxio|alluxio-core-client|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-table-server-master|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-table-base|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.indoqa|indoqa-nexus-downloader-client|0.2.1,org.apache.logging.log4j|log4j-core|2.11.0,"[2.11.0,2.11.2]",1,failed,Y,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.244,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
com.sinkedship.cerberus|cerberus-service-client|0.2.2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.netflix.conductor|conductor-es6-persistence|2.31.6,org.apache.logging.log4j|log4j-core|2.11.1,"[2.11.1,2.12.2]",1,success,,,
at.ac.ait.lablink.clients|plotter|0.0.3,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.alluxio|alluxio-table-base|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.alluxio|alluxio-assembly-client|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.jboss.resteasy|resteasy-unit-tests|5.0.4.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-pages-aggregator|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
io.nosqlbench|driver-diag|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alliancegenome|agr_curation_api|v0.12.0,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
org.wso2.ei|org.wso2.ei.dashboard.bootstrap|4.1.0-m3,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
io.nosqlbench|engine-api|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
io.testerra|logging|2.0-RC-19,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-stress-common|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.alipay.sofa|jraft-core|1.2.7.bugfix,org.apache.logging.log4j|log4j-core|2.2,"[2.2,2.3.1]",1,success,,,
org.alluxio|alluxio-integration-jnifuse-fs|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-starter-aggregator|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
at.mlem|storm-api|0.2.3,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
org.tbee.xml2xxx|xml2yaml-application|0.5.0,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.11.2]",1,failed,Y,,
com.github.bancolombia|commons-jms-utils|0.1.0,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
io.sunshower.arcus|arcus-log|1.41.50.Final,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.14.1]",1,failed,Y,,
com.github.auties00|protoc-tool|1.5,org.apache.logging.log4j|log4j-core|2.13.0,"[2.13.0,2.15.0]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-web-deployment|3.0.0.Alpha2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.opencb.cellbase|cellbase-lib|5.0.1,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-datasource-aggregator|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
io.nosqlbench|virtdata-lib-curves4|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
io.nosqlbench|engine-rest|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-assembly|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-stress|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-annotations|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
com.github.auties00|protoc-tool|1.7,org.apache.logging.log4j|log4j-core|2.13.0,"[2.13.0,2.14.1]",1,failed,Y,,
io.github.jaxer-in|jaxer-parent|1.0.3-beta,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
de.bmiag.tapir|tapir-archetypes-aggregator|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
me.binwang.streamz|streamz-examples_2.13|0.13-RC4,org.apache.logging.log4j|log4j-core|2.13.0,"[2.13.0,2.14.1]",1,failed,Y,,
com.files|files-sdk|1.0.183,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.adtsw|jchannels|1.0.23,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
com.github.privaliatech|gingerspec|2.2.11,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
com.hifiveai|hifive-openapi|4.1.2_5-RELEASE,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
net.sourceforge.getl|getl|4.13.2,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
com.hifiveai|hifive-openapi|4.2.0_1-RELEASE,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.weaverplatform|sp4rql-parser|1.7.1,org.apache.logging.log4j|log4j-core|2.13.1,"[2.13.1,2.15.0]",1,success,,,
io.nosqlbench|driver-mongodb|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.jboss.resteasy|resteasy-integration-tests-spring-web|4.7.6.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.apache.openjpa|openjpa-maven-plugin|3.2.2,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
com.fastjrun.codeg|codeg-test|3.2.4,org.apache.logging.log4j|log4j-core|2.11.0,"[2.11.0,2.12.2]",1,success,,,
com.github.houbb|rate-limit-test|1.0.0,org.apache.logging.log4j|log4j-core|2.6.1,"[2.6.1,2.12.2]",1,success,,,
cloud.metaapi.sdk|metaapi-java-sdk|13.2.3,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alliancegenome|agr_curation_api|v0.12.1,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
org.jboss.resteasy|resteasy-integration-tests-spring-unit|4.7.5.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
cn.hyperchain|litesdk|1.1.0,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
com.navercorp.pinpoint|pinpoint-tools|2.3.2,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
com.weaverplatform|sp4rql-parser|1.7.0,org.apache.logging.log4j|log4j-core|2.13.1,"[2.13.1,2.14.1]",1,failed,Y,,
org.appops|appops-br-logging|0.7.0,org.apache.logging.log4j|log4j-core|2.13.0,"[2.13.0,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-stress-common|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.bitbucket.askllc.fermenter.stout|stout-cookbook-domain|2.5.0,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-unit|2.0.1.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-core|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
com.files|files-sdk|1.0.184,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.13.3]",1,failed,Y,,
org.jboss.resteasy|microprofile-tck-runner|4.7.7.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-xunit|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
org.alluxio|alluxio-core-client-fs|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.13.3]",1,failed,Y,,
io.tapir-test|tapir-extensions-featuregen|2.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.12.2]",1,success,,,
org.smallmind|scribe-ink-log4j|4.4.10,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.alluxio|alluxio-core-client-hdfs|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.13.3]",1,failed,Y,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.282,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-web-deployment|3.0.0.Beta1,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.13.3]",1,failed,Y,,
io.github.stcarolas.enriched-beans|enriched-beans-assisted-inject-annotations|0.4.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
io.nosqlbench|driver-pulsar|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
io.nosqlbench|virtdata-lib-realer|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.236,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.jboss.resteasy|resteasy-integration-tests-spring-deployment|4.7.6.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.287,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
at.ac.ait.lablink.clients|fmusim|0.0.2,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
io.nosqlbench|driver-http|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.alluxio|alluxio-core-server-common|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-deployment|3.0.0.Alpha1,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-starter-selenium|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
de.mhus.lib|lib-j2ee|7.9.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
io.nosqlbench|engine-docs|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.apache.servicecomb|solution-basic|1.3.8,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.alliancegenome|agr_curation_api|v0.11.0-rc1,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
de.bmiag.tapir|tapir-bootstrap-archetype|4.0.0,org.apache.logging.log4j|log4j-core|2.7,"[2.7,2.11.2]",1,failed,Y,,
com.randomnoun.build|java-to-graphviz|1.0.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
com.epam.jdi|jdi-light|1.3.19,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.242,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
com.airwallex.airskiff|core|1.0.1-watermark-idleness,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
org.alluxio|alluxio-assembly-server|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
io.nosqlbench|driver-cqlverify|4.15.70,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
com.github.privaliatech|gingerspec|2.2.13,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
io.github.stcarolas.enriched-beans|enriched-beans-java-model-testdatabuilders|0.4.0,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.15.0]",1,success,,,
com.siliconmtn|spacelibs-java|1.1.1,org.apache.logging.log4j|log4j-core|2.14.0,"[2.14.0,2.14.1]",1,failed,Y,,
net.sourceforge.getl|getl|4.13.4,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
com.airwallex.airskiff|core|1.0.3-debug4,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
com.github.shoothzj|java-tool|3.1.4,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-unit|3.0.0.Alpha2,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.alluxio|alluxio-core-transport|2.6.2-4,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.jboss.resteasy.spring|resteasy-integration-tests-spring-web|3.0.0.Beta3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.14.1]",1,failed,Y,,
org.openforis.collect|collect-core|4.0.36,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.14.1]",1,failed,Y,,
org.jboss.resteasy|resteasy-integration-tests-spring-web|4.7.5.Final,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.13.3]",1,failed,Y,,
com.airwallex.airskiff|core|1.0.0-no-watermark,org.apache.logging.log4j|log4j-core|2.12.1,"[2.12.1,2.12.2]",1,success,,,
org.wso2.carbon|wso2carbon-core|4.7.0-m7,org.apache.logging.log4j|log4j-core|2.13.2,"[2.13.2,2.15.0]",1,success,,,
cn.sliew|milky-test|1.0.7,org.apache.logging.log4j|log4j-core|2.14.1,"[2.14.1,2.15.0]",1,success,,,
org.wso2.ei|org.wso2.ei.dashboard.bootstrap|4.1.0-alpha,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.11.2]",1,failed,Y,,
org.alluxio|alluxio-parent|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.272,org.apache.logging.log4j|log4j-core|2.12.0,"[2.12.0,2.12.2]",1,success,,,
org.alluxio|alluxio-core-server-master|2.6.2-3,org.apache.logging.log4j|log4j-core|2.13.3,"[2.13.3,2.15.0]",1,success,,,
org.opencastproject|opencast-search|9.12,org.apache.logging.log4j|log4j-core|2.11.1,"[2.11.1,2.12.2]",1,success,,,
