project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
gov.nasa.pds|harvest|3.5.1,gov.nasa.pds|registry-common|1.1.1,"[1.1.1,1.2.0]",2,success,,,
org.openforis.collect.earth|collect-earth-app|1.14.5,io.sentry|sentry-log4j2|5.0.1,"[5.0.1,5.5.0]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.7,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.qudini|qudini-reactive|0.0.50,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.25,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
io.vlingo.xoom|xoom-symbio-geode|1.9.2,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
org.apache.servicecomb.pack|alpha-spec-saga-akka|0.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.6.3,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.1,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-zookeeper|0.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.105,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
io.github.ericluoliu|apisix-runner-core|0.3.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.sinkedship.cerberus|cerberus-client-proxy-spring-boot-starter|0.2.2,com.sinkedship.cerberus|cerberus-service-client|0.2.2,No suitable version,2,failed,,Y,
com.linchtech|boot-starter|1.0.5-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.0.RELEASE,"[2.3.0.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.0-RC1,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.geektcp.common|thy-common-spring|1.0.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,"[2.3.2.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.9,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.navercorp.pinpoint|pinpoint-hbase-schema-manager|2.3.2,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.fizzgate|fizz-core|2.6.5,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.9.1,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
com.fizzgate|fizz-spring-boot-starter|2.7.0-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
uk.num|num-java-module-binding-contacts|1.0.0,uk.num|json-to-modl-java-library|0.20,"[0.20,0.22]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.2,org.apache.ignite|ignite-log4j2|2.10.0,null,2,failed,Y,,
com.randomnoun.common|common-public|1.0.7,com.randomnoun.common|jessop|1.0.16,No suitable version,2,failed,,Y,
com.randomnoun.common|common-public|1.0.8,com.randomnoun.common|jessop|1.0.16,No suitable version,2,failed,,Y,
com.hotels|waggle-dance-core|3.10.7,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.dspace|dspace-server-webapp|7.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.6.RELEASE,"[2.2.6.RELEASE,2.5.8]",2,success,,,
io.github.wwwlike|vlife-core|1.0.6,org.springframework.boot|spring-boot-starter-log4j2|2.4.3,"[2.4.3,2.5.8]",2,success,,,
com.scoperetail.fusion|fusion-connect|0.52,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.3,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
pro.haichuang.framework|haichuangframework|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
io.mateu|mdd-util-extended|0.100.3,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.yahoo.maha|maha-core|6.111,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.6,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.linkedin.calcite|calcite-geode|1.21.0.153,org.apache.geode|geode-core|1.6.0,"[1.6.0,1.9.1]",2,success,,,
org.openforis.collect.earth|collect-earth-core|1.14.4,org.openforis.collect|collect-core|4.0.32,"[4.0.32,4.0.37]",2,success,,,
com.fizzgate|fizz-plugin|2.7.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-common|2.7.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user|1.1.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.linkedin.calcite|calcite-geode|1.21.0.160,org.apache.geode|geode-core|1.6.0,"[1.6.0,1.9.1]",2,success,,,
dev.galasa|dev.galasa.zos.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
io.quarkus.qe|quarkus-test-service-kafka|1.0.1.Final,io.strimzi|strimzi-test-container|0.25.0,"[0.25.0,0.100.0]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.10,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.test.utils|1.1.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.qudini|qudini-reactive-metrics|0.0.49,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
org.apereo.cas|cas-server-support-sentry|7.0.0-RC4,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.yahoo.maha|maha-core|6.122,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.netflix.genie|genie-web|4.1.5,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
com.hotels|waggle-dance-core|3.10.3,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.0-RC4,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.tencent.bk.devops.ci.common|common-service|1.7.24-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.trigyn|dynamic-form|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.13.1,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
com.wavefront|proxy-test|999.3,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.1.23,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.4.0,com.huaweicloud|esdk-obs-java|3.19.7,null,2,failed,Y,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.analytics|1.1.26,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.123,"[5.18.123,5.18.253]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.7.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apache.linkis|linkis-spring-cloud-gateway|1.2.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.95,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.trigyn|application-metrics|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.helger|phoss-smp-webapp|5.4.3,com.helger.photon|ph-oton-bootstrap4-stub|8.3.2,"[8.3.2,8.3.3]",2,success,,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-eureka|0.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.8,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.openforis.collect|collect-rdb|4.0.36,org.openforis.collect|collect-core|4.0.36,"[4.0.36,4.0.37]",2,success,,,
com.scoperetail.fusion|fusion-connect-orchestrator|0.6,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.fizzgate|fizz-plugin|v2.3.4-beta20220122,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.github.wwwlike|vlife-core|1.0.4,org.springframework.boot|spring-boot-starter-log4j2|2.4.3,"[2.4.3,2.5.8]",2,success,,,
io.mateu|mdd-util-extended|1.1.8,org.telegram|telegrambots|4.4.0.1,"[4.4.0.1,4.4.0.2]",2,success,,,
com.fizzgate|fizz-spring-boot-starter|2.6.2,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.github.aafc-bicoe|dina-test-support|0.76,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.8.1,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
com.geektcp.common|thy-spring|1.0.0.RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,null,2,failed,Y,,
org.craftercms|crafter-deployer|3.1.29,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
org.apache.servicecomb.pack|alpha-server|0.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
com.trigyn|dynamic-rest|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.intermine|bio-webapp|5.0.4,org.biojava|biojava-core|4.2.0,"[4.2.0,6.0.2]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.7,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
com.fizzgate|fizz-plugin|2.6.6,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,null,2,failed,Y,,
io.github.terminological|r6-generator-maven-plugin|0.3.0,io.github.terminological|r6-generator-runtime|0.3.0,"[0.3.0,0.3.1]",2,success,,,
org.alluxio|alluxio-underfs-obs|291-gamma,com.huaweicloud|esdk-obs-java|3.20.6,null,2,failed,Y,,
org.immutables|criteria-geode|2.9.3,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.4,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.indoqa|indoqa-nexus-downloader-main|0.2.1,com.indoqa|indoqa-boot|0.12.0,"[0.12.0,0.16.0]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.32,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,null,2,failed,Y,,
com.scoperetail.fusion|fusion-connect|0.61,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.4.13,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.275,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.275,"[5.20.275,5.20.295]",2,success,,,
com.yahoo.maha|maha-core|6.109,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
dev.galasa|dev.galasa.cicsts.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
org.expath.packaging|pkg-calabash|2.0.0,com.xmlcalabash|xmlcalabash|1.2.5-100,null,2,failed,Y,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.20.279,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.279,"[5.20.279,5.20.295]",2,success,,,
dev.galasa|dev.galasa.zosfile.rseapi.manager|0.20.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
org.alluxio|alluxio-underfs-obs|2.7.2,com.huaweicloud|esdk-obs-java|3.20.6,"[3.20.6,3.21.11]",2,success,,,
br.com.anteros|Anteros-Persistence-Core|1.1.3,br.com.anteros|Anteros-Core|1.3.6,No suitable version,2,failed,,Y,
com.fizzgate|fizz-common|2.5.1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.geektcp.common|thy-common-mq|1.0.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.2.RELEASE,"[2.3.2.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.27E,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.7,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.github.wwwlike|vlife-core|1.0.5,org.springframework.boot|spring-boot-starter-log4j2|2.4.3,"[2.4.3,2.5.8]",2,success,,,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.10,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
com.wavefront|proxy-test|999.1,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
io.sunshower.arcus|test-lang|1.41.37.Final,io.sunshower.arcus|arcus-log|1.41.37.Final,No suitable version,2,failed,,Y,
org.apereo.cas|cas-server-support-sentry|6.6.5,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.velocidi|apso-testkit_2.12|0.18.2,org.codelibs|elasticsearch-cluster-runner|7.10.2.0,No suitable version,2,failed,,Y,
com.gitee.zodiacstack|zodiac-oss-spring-boot-starter|1.3.8,com.huaweicloud|esdk-obs-java|3.19.7,"[3.19.7,3.21.11]",2,success,,,
org.craftercms|crafter-deployer|3.1.17.6,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.github.sdp-tech-nj|sdp-spring-boot-starter|2.6.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
pro.haichuang.framework|hc-redis|1.2.0.211209,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.github.crabs-hue.commons|commons-xproc|0.11.0,com.xmlcalabash|xmlcalabash|1.1.21-98,"[1.1.21-98,1.1.24-97]",2,success,,,
org.opencb.biodata|biodata-tools|2.4.2,org.biojava|biojava-alignment|4.1.0,"[4.1.0,6.0.2]",2,success,,,
org.apache.drill|distribution|1.20.0,com.oracle.oci.sdk|oci-hdfs-connector|3.3.0.7.0.1,"[3.3.0.7.0.1,3.3.1.0.1.0]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.6.0-RC2,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.bitbucket.ruttagorn_chatdee|common|1.0.8,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
org.apache.servicecomb.pack|alpha-server|0.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.trigyn|templating|1.4.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-core|2.6.4,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.20E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test|9993.8,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.4,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user.store|1.2.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
dev.hcf.ball|ball-license-maven-plugin|2.2.8.20230325,org.spdx|spdx-tools|2.2.5,"[2.2.5,2.2.6]",2,success,,,
com.yahoo.maha|maha-core|6.119,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
com.trigyn|application-metrics|1.4.5,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
cn.tg-openx|openx-boot-booster|1.0.8,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.immutables|criteria-geode|2.9.0,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
com.hotels|waggle-dance-core|3.10.1,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
org.xyro|kumulus|0.1.40,org.apache.storm|storm-core|1.2.2,"[1.2.2,2.4.0]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.4.6.5,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
in.hocg.boot|logging-spring-boot-starter|1.0.48,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.analytics|1.2.0,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.robypomper.josp|jospJOD|2.2.3,com.robypomper.josp|jospCommons|2.2.3,No suitable version,2,failed,,Y,
org.apereo.cas|cas-server-support-sentry|6.4.6.4,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.fizzgate|fizz-spring-boot-starter|2.6.6-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user|1.2.2,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.notification|1.2.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.tencent.bk.devops.ci.common|common-service|1.5.32-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.3.4.RELEASE,"[2.3.4.RELEASE,2.5.8]",2,success,,,
com.qudini|qudini-reactive-sqs|0.0.51,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.49,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
com.wavefront|proxy-test-2|999.0,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,null,2,failed,Y,,
com.fizzgate|fizz-plugin|2.6.3,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-ignite-ticket-registry|6.4.6.4,org.apache.ignite|ignite-log4j2|2.10.0,"[2.10.0,2.11.1]",2,success,,,
dev.galasa|dev.galasa.zosliberty.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
de.mhus.conductor|conductor-core|1.1.1,de.mhus.lib|lib-core|7.7.0,No suitable version,2,failed,,Y,
com.netflix.genie|genie-web|4.0.6,org.springframework.boot|spring-boot-starter-log4j2|2.3.11.RELEASE,"[2.3.11.RELEASE,2.5.8]",2,success,,,
org.opencb.opencga|opencga-storage-benchmark|2.2.10,org.apache.jmeter|ApacheJMeter_core|5.0,"[5.0,5.4.2]",2,success,,,
org.apereo.cas|cas-server-support-sentry|7.0.0-RC2,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.fizzgate|fizz-core|2.6.6-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
uk.num|num-java-module-binding-registrant|1.0.0,uk.num|json-to-modl-java-library|0.20,"[0.20,0.22]",2,success,,,
com.qudini|qudini-reactive-graphql|0.0.51,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
org.apache.linkis|linkis-spring-cloud-gateway|1.3.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-nacos|0.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.24E,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.6,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
com.qudini|qudini-reactive-utils|0.0.51,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.github.hiwepy|flyway-plus-spring-boot-starter|2.0.0.RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.6.0,"[2.6.0,2.6.2]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.user|1.2.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
com.trigyn|usermanagement|1.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.fizzgate|fizz-common|2.7.0,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
org.sakaiproject.rsf|sakai-rsf-web-evolvers|22.0,uk.org.ponder.rsf|rsf-core-ponderutilcore|1.3,No suitable version,2,failed,,Y,
org.immutables|criteria-geode|2.9.1,org.apache.geode|geode-core|1.9.0,"[1.9.0,1.9.1]",2,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.event|5.18.239,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.18.239,"[5.18.239,5.18.253]",2,success,,,
com.fulcrumgenomics|fgbio_2.13|2.0.2,com.intel.gkl|gkl|0.8.8,"[0.8.8,0.8.10]",2,success,,,
org.wso2.carbon.identity.conditional.auth.functions|org.wso2.carbon.identity.conditional.auth.functions.common|1.2.1,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.189,"[5.20.189,5.20.295]",2,success,,,
org.apereo.cas|cas-server-support-sentry|6.5.8,com.getsentry.raven|raven-log4j2|8.0.3,No suitable version,2,failed,,Y,
io.github.ericluoliu|apisix-runner-core|0.5.0,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.yahoo.sherlock|sherlock|1.12,com.yahoo.egads|egads|0.4.4,"[0.4.4,0.4.5]",2,success,,,
io.github.wwwlike|vlife-core|1.0.7,org.springframework.boot|spring-boot-starter-log4j2|2.4.3,"[2.4.3,2.5.8]",2,success,,,
com.hotels|waggle-dance-core|3.10.6,org.springframework.boot|spring-boot-starter-log4j2|2.0.4.RELEASE,"[2.0.4.RELEASE,2.1.12.RELEASE]",2,success,,,
in.hocg.boot|logging-spring-boot-starter|1.0.30,com.aliyun.openservices|aliyun-log-log4j2-appender|0.1.11,"[0.1.11,0.1.13]",2,success,,,
dev.hcf.ball|ball-license-maven-plugin|2.2.3.20221024,org.spdx|spdx-tools|2.2.5,"[2.2.5,2.2.6]",2,success,,,
com.fizzgate|fizz-common|2.6.4,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
io.github.jas34|scheduledwf-server|v2.0.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.1.RELEASE,"[2.3.1.RELEASE,2.5.8]",2,success,,,
org.wso2.carbon.identity.framework|org.wso2.carbon.identity.claim.metadata.mgt|5.20.279,org.wso2.carbon.identity.framework|org.wso2.carbon.identity.testutil|5.20.279,"[5.20.279,5.20.295]",2,success,,,
io.github.aafc-bicoe|dina-workbook|0.75,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.134,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
ai.aitia|arrowhead-application-library-java-spring|4.4.0.1,org.springframework.boot|spring-boot-starter-log4j2|2.1.5.RELEASE,"[2.1.5.RELEASE,2.1.12.RELEASE]",2,success,,,
com.wavefront|proxy-test|999.0-RC3,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
